datasaet: amazon_computer,  model: sage.
epoch: 21, val_loss: 0.36139291524887085
epoch: 22, val_loss: 0.35039934515953064
epoch: 23, val_loss: 0.3571433126926422
epoch: 24, val_loss: 0.34328126907348633
Final epoch: 24
beta:0.0,accuracy:0.89013671875

time of one repeat:221.53630089759827
time of construct data:91.61419296264648
epoch: 0, val_loss: 1.401578664779663
epoch: 1, val_loss: 1.1060317754745483
epoch: 2, val_loss: 0.79520183801651
epoch: 3, val_loss: 0.7090104222297668
epoch: 4, val_loss: 0.6051945090293884
epoch: 5, val_loss: 0.6093466877937317
epoch: 6, val_loss: 0.5079885125160217
epoch: 7, val_loss: 0.5164543390274048
epoch: 8, val_loss: 0.4813351631164551
epoch: 9, val_loss: 0.47275325655937195
epoch: 10, val_loss: 0.46267664432525635
epoch: 11, val_loss: 0.5017353892326355
epoch: 12, val_loss: 0.4142209589481354
epoch: 13, val_loss: 0.4339815378189087
epoch: 14, val_loss: 0.4226507544517517
epoch: 15, val_loss: 0.4210696518421173
epoch: 16, val_loss: 0.4051426947116852
epoch: 17, val_loss: 0.4057050347328186
epoch: 18, val_loss: 0.38838955760002136
epoch: 19, val_loss: 0.3823980391025543
epoch: 20, val_loss: 0.38334593176841736
epoch: 21, val_loss: 0.3955535590648651
epoch: 22, val_loss: 0.3609100878238678
epoch: 23, val_loss: 0.4159114360809326
epoch: 24, val_loss: 0.37310731410980225
epoch: 25, val_loss: 0.41883987188339233
epoch: 26, val_loss: 0.38275736570358276
epoch: 27, val_loss: 0.3995017111301422
Final epoch: 27
beta:0.0,accuracy:0.8935546875

time of one repeat:223.17679929733276
datasaet: amazon_photo,  model: sage.
time of construct data:17.45419216156006
epoch: 0, val_loss: 1.5189205408096313
epoch: 1, val_loss: 1.1058663725852966
epoch: 2, val_loss: 0.9195062220096588
epoch: 3, val_loss: 0.8576095700263977
epoch: 4, val_loss: 0.812627911567688
epoch: 5, val_loss: 0.7670442163944244
epoch: 6, val_loss: 0.7590076625347137
epoch: 7, val_loss: 0.7511655688285828
epoch: 8, val_loss: 0.7508154511451721
epoch: 9, val_loss: 0.7524922788143158
epoch: 10, val_loss: 0.7671017646789551
epoch: 11, val_loss: 0.7708806395530701
epoch: 12, val_loss: 0.7813446223735809
epoch: 13, val_loss: 0.7757540047168732
Final epoch: 13
beta:0.0,accuracy:0.7763671875

time of one repeat:58.79423141479492
time of construct data:17.438390493392944
epoch: 0, val_loss: 1.4457366466522217
epoch: 1, val_loss: 1.1050183773040771
epoch: 2, val_loss: 0.9426184296607971
epoch: 3, val_loss: 0.8841181695461273
epoch: 4, val_loss: 0.8237838745117188
epoch: 5, val_loss: 0.8000551760196686
epoch: 6, val_loss: 0.7827525734901428
epoch: 7, val_loss: 0.7751526832580566
epoch: 8, val_loss: 0.7777581810951233
epoch: 9, val_loss: 0.785715788602829
epoch: 10, val_loss: 0.7762750387191772
epoch: 11, val_loss: 0.7989316582679749
epoch: 12, val_loss: 0.7897084951400757
Final epoch: 12
beta:0.0,accuracy:0.7919921875

time of one repeat:56.508426666259766
time of construct data:17.2699716091156
epoch: 0, val_loss: 1.4535857439041138
epoch: 1, val_loss: 1.1145655512809753
epoch: 2, val_loss: 0.9558995962142944
epoch: 3, val_loss: 0.8549542129039764
epoch: 4, val_loss: 0.8384988307952881
epoch: 5, val_loss: 0.7970895171165466
epoch: 6, val_loss: 0.812273770570755
epoch: 7, val_loss: 0.7903874516487122
epoch: 8, val_loss: 0.7679221630096436
epoch: 9, val_loss: 0.7408970892429352
epoch: 10, val_loss: 0.7355508506298065
epoch: 11, val_loss: 0.7352108657360077
epoch: 12, val_loss: 0.7559813857078552
epoch: 13, val_loss: 0.7853704988956451
epoch: 14, val_loss: 0.7852087616920471
epoch: 15, val_loss: 0.754593700170517
epoch: 16, val_loss: 0.7585166692733765
Final epoch: 16
beta:0.0,accuracy:0.796875

time of one repeat:67.61959600448608
time of construct data:17.090384244918823
epoch: 0, val_loss: 1.6226764917373657
epoch: 1, val_loss: 1.0674635171890259
epoch: 2, val_loss: 0.9091435372829437
epoch: 3, val_loss: 0.8113225698471069
epoch: 4, val_loss: 0.7450827360153198
epoch: 5, val_loss: 0.7207631766796112
epoch: 6, val_loss: 0.686798632144928
epoch: 7, val_loss: 0.7041015923023224
epoch: 8, val_loss: 0.6738042831420898
epoch: 9, val_loss: 0.664842963218689
epoch: 10, val_loss: 0.6673414409160614
epoch: 11, val_loss: 0.6554259657859802
epoch: 12, val_loss: 0.6575070023536682
epoch: 13, val_loss: 0.6554940342903137
epoch: 14, val_loss: 0.6757750511169434
epoch: 15, val_loss: 0.6604005396366119
epoch: 16, val_loss: 0.683171957731247
Final epoch: 16
beta:0.0,accuracy:0.80078125

time of one repeat:64.37535500526428
time of construct data:17.32587695121765
epoch: 0, val_loss: 1.3467899560928345
epoch: 1, val_loss: 1.0678582787513733
epoch: 2, val_loss: 0.9541729092597961
epoch: 3, val_loss: 0.9199458956718445
epoch: 4, val_loss: 0.8758149445056915
epoch: 5, val_loss: 0.8302956819534302
epoch: 6, val_loss: 0.8058148920536041
epoch: 7, val_loss: 0.860713928937912
epoch: 8, val_loss: 0.8410993814468384
epoch: 9, val_loss: 0.8286869823932648
epoch: 10, val_loss: 0.8313438892364502
epoch: 11, val_loss: 0.8131194710731506
Final epoch: 11
beta:0.0,accuracy:0.7763671875

time of one repeat:51.78047800064087
time of construct data:17.739935159683228
epoch: 0, val_loss: 1.2405120134353638
epoch: 1, val_loss: 0.9930808246135712
epoch: 2, val_loss: 0.7890814244747162
epoch: 3, val_loss: 0.7749831974506378
epoch: 4, val_loss: 0.7076198160648346
epoch: 5, val_loss: 0.6950549781322479
epoch: 6, val_loss: 0.6855776906013489
epoch: 7, val_loss: 0.7018108665943146
epoch: 8, val_loss: 0.6630283892154694
epoch: 9, val_loss: 0.6703139245510101
epoch: 10, val_loss: 0.6733960509300232
epoch: 11, val_loss: 0.6725853979587555
epoch: 12, val_loss: 0.6737648248672485
epoch: 13, val_loss: 0.7008396089076996
Final epoch: 13
beta:0.0,accuracy:0.7919921875

time of one repeat:58.502060890197754
time of construct data:17.836242198944092
epoch: 0, val_loss: 1.3614489436149597
epoch: 1, val_loss: 0.9776967167854309
epoch: 2, val_loss: 0.920115202665329
epoch: 3, val_loss: 0.8567653894424438
epoch: 4, val_loss: 0.8257704973220825
epoch: 5, val_loss: 0.7768223881721497
epoch: 6, val_loss: 0.829721063375473
epoch: 7, val_loss: 0.7769431471824646
epoch: 8, val_loss: 0.804652214050293
epoch: 9, val_loss: 0.7897128462791443
epoch: 10, val_loss: 0.7856031060218811
Final epoch: 10
beta:0.0,accuracy:0.8173828125

time of one repeat:51.274433612823486
time of construct data:17.87783646583557
epoch: 0, val_loss: 1.1637887358665466
epoch: 1, val_loss: 0.90371373295784
epoch: 2, val_loss: 0.7666669189929962
epoch: 3, val_loss: 0.6943131983280182
epoch: 4, val_loss: 0.6757622957229614
epoch: 5, val_loss: 0.653946727514267
epoch: 6, val_loss: 0.6990310549736023
epoch: 7, val_loss: 0.6498059034347534
epoch: 8, val_loss: 0.6354401111602783
epoch: 9, val_loss: 0.642973005771637
epoch: 10, val_loss: 0.6457520425319672
epoch: 11, val_loss: 0.63361856341362
epoch: 12, val_loss: 0.6485187113285065
epoch: 13, val_loss: 0.6699142754077911
epoch: 14, val_loss: 0.6267822682857513
epoch: 15, val_loss: 0.6877598762512207
epoch: 16, val_loss: 0.6646520793437958
epoch: 17, val_loss: 0.6693015992641449
epoch: 18, val_loss: 0.6527259647846222
epoch: 19, val_loss: 0.6848750114440918
Final epoch: 19
beta:0.0,accuracy:0.802734375

time of one repeat:76.80039882659912
time of construct data:17.677884101867676
epoch: 0, val_loss: 1.4070196151733398
epoch: 1, val_loss: 1.0027240216732025
epoch: 2, val_loss: 0.8394187688827515
epoch: 3, val_loss: 0.7778033018112183
epoch: 4, val_loss: 0.7306146919727325
epoch: 5, val_loss: 0.7035432755947113
epoch: 6, val_loss: 0.7052843570709229
epoch: 7, val_loss: 0.6873433589935303
epoch: 8, val_loss: 0.6972341537475586
epoch: 9, val_loss: 0.6917353868484497
epoch: 10, val_loss: 0.6895654201507568
epoch: 11, val_loss: 0.6906316578388214
epoch: 12, val_loss: 0.7512918710708618
Final epoch: 12
beta:0.0,accuracy:0.8056640625

time of one repeat:54.1988263130188
time of construct data:17.803279161453247
epoch: 0, val_loss: 1.3449963927268982
epoch: 1, val_loss: 1.063705325126648
epoch: 2, val_loss: 0.9079811871051788
epoch: 3, val_loss: 0.8659837245941162
epoch: 4, val_loss: 0.7906728088855743
epoch: 5, val_loss: 0.7631570100784302
epoch: 6, val_loss: 0.7541980743408203
epoch: 7, val_loss: 0.7510642111301422
epoch: 8, val_loss: 0.7437750697135925
epoch: 9, val_loss: 0.7295842468738556
epoch: 10, val_loss: 0.7199016809463501
epoch: 11, val_loss: 0.7446633279323578
epoch: 12, val_loss: 0.7449809908866882
epoch: 13, val_loss: 0.7513101696968079
epoch: 14, val_loss: 0.7563193440437317
epoch: 15, val_loss: 0.7832394242286682
Final epoch: 15
beta:0.0,accuracy:0.8212890625

time of one repeat:63.90918016433716
time of construct data:18.00965142250061
epoch: 0, val_loss: 1.3461700677871704
epoch: 1, val_loss: 0.9791967570781708
epoch: 2, val_loss: 0.833588570356369
epoch: 3, val_loss: 0.7167306244373322
epoch: 4, val_loss: 0.6857813596725464
epoch: 5, val_loss: 0.6471545398235321
epoch: 6, val_loss: 0.6378456056118011
epoch: 7, val_loss: 0.6386862993240356
epoch: 8, val_loss: 0.6532386541366577
epoch: 9, val_loss: 0.628212958574295
epoch: 10, val_loss: 0.6506264805793762
epoch: 11, val_loss: 0.6246645450592041
epoch: 12, val_loss: 0.6309067010879517
epoch: 13, val_loss: 0.6177398860454559
epoch: 14, val_loss: 0.6298303306102753
epoch: 15, val_loss: 0.6382603645324707
epoch: 16, val_loss: 0.7100822031497955
epoch: 17, val_loss: 0.6765774488449097
epoch: 18, val_loss: 0.6716059744358063
Final epoch: 18
beta:0.0,accuracy:0.8310546875

time of one repeat:73.14203095436096
time of construct data:18.080302000045776
epoch: 0, val_loss: 1.1446565389633179
epoch: 1, val_loss: 0.839546799659729
epoch: 2, val_loss: 0.7280648946762085
epoch: 3, val_loss: 0.7055555284023285
epoch: 4, val_loss: 0.7176561653614044
epoch: 5, val_loss: 0.6778648495674133
epoch: 6, val_loss: 0.6342440843582153
epoch: 7, val_loss: 0.6477503180503845
epoch: 8, val_loss: 0.6254192888736725
epoch: 9, val_loss: 0.6483498215675354
epoch: 10, val_loss: 0.6969862878322601
epoch: 11, val_loss: 0.6607303321361542
epoch: 12, val_loss: 0.6500974595546722
epoch: 13, val_loss: 0.652113527059555
Final epoch: 13
beta:0.0,accuracy:0.8291015625

time of one repeat:60.68608331680298
time of construct data:18.175343990325928
epoch: 0, val_loss: 1.2595763802528381
epoch: 1, val_loss: 0.8732528984546661
epoch: 2, val_loss: 0.7369824051856995
epoch: 3, val_loss: 0.7048859894275665
epoch: 4, val_loss: 0.6811226606369019
epoch: 5, val_loss: 0.6660952866077423
epoch: 6, val_loss: 0.665710985660553
epoch: 7, val_loss: 0.6442720293998718
epoch: 8, val_loss: 0.6594322621822357
epoch: 9, val_loss: 0.6458523571491241
epoch: 10, val_loss: 0.6771212816238403
epoch: 11, val_loss: 0.6615605652332306
epoch: 12, val_loss: 0.71186363697052
Final epoch: 12
beta:0.0,accuracy:0.8251953125

time of one repeat:72.47069263458252
time of construct data:18.537540912628174
epoch: 0, val_loss: 1.3289759755134583
epoch: 1, val_loss: 0.9001938104629517
epoch: 2, val_loss: 0.7525846064090729
epoch: 3, val_loss: 0.6866776645183563
epoch: 4, val_loss: 0.6302292346954346
epoch: 5, val_loss: 0.6471680700778961
epoch: 6, val_loss: 0.5993347764015198
epoch: 7, val_loss: 0.5916915833950043
epoch: 8, val_loss: 0.5809275209903717
epoch: 9, val_loss: 0.612198531627655
epoch: 10, val_loss: 0.5872540473937988
epoch: 11, val_loss: 0.5933514535427094
epoch: 12, val_loss: 0.5958949625492096
epoch: 13, val_loss: 0.6245861053466797
Final epoch: 13
beta:0.0,accuracy:0.8203125

time of one repeat:58.15377902984619
time of construct data:18.03442931175232
epoch: 0, val_loss: 1.243373990058899
epoch: 1, val_loss: 0.8825487792491913
epoch: 2, val_loss: 0.7870524227619171
epoch: 3, val_loss: 0.7130797505378723
epoch: 4, val_loss: 0.6767513751983643
epoch: 5, val_loss: 0.6690873801708221
epoch: 6, val_loss: 0.6547329425811768
epoch: 7, val_loss: 0.6847226917743683
epoch: 8, val_loss: 0.7030065953731537
epoch: 9, val_loss: 0.6852201521396637
epoch: 10, val_loss: 0.676352322101593
epoch: 11, val_loss: 0.6828743517398834
Final epoch: 11
beta:0.0,accuracy:0.8271484375

time of one repeat:52.94262385368347
time of construct data:18.47740650177002
epoch: 0, val_loss: 1.3677159547805786
epoch: 1, val_loss: 0.8474310040473938
epoch: 2, val_loss: 0.6770299673080444
epoch: 3, val_loss: 0.6214635968208313
epoch: 4, val_loss: 0.5823552012443542
epoch: 5, val_loss: 0.5758902132511139
epoch: 6, val_loss: 0.5631862282752991
epoch: 7, val_loss: 0.5645939111709595
epoch: 8, val_loss: 0.5844529569149017
epoch: 9, val_loss: 0.569296658039093
epoch: 10, val_loss: 0.5835281014442444
epoch: 11, val_loss: 0.5954779386520386
Final epoch: 11
beta:0.0,accuracy:0.828125

time of one repeat:54.61924862861633
time of construct data:18.54966640472412
epoch: 0, val_loss: 1.2826473116874695
epoch: 1, val_loss: 0.9382955431938171
epoch: 2, val_loss: 0.7592596113681793
epoch: 3, val_loss: 0.7136712670326233
epoch: 4, val_loss: 0.6735853254795074
epoch: 5, val_loss: 0.6633066236972809
epoch: 6, val_loss: 0.6226605176925659
epoch: 7, val_loss: 0.6192992329597473
epoch: 8, val_loss: 0.6212619245052338
epoch: 9, val_loss: 0.6391345858573914
epoch: 10, val_loss: 0.6133330464363098
epoch: 11, val_loss: 0.6118320226669312
epoch: 12, val_loss: 0.6268871426582336
epoch: 13, val_loss: 0.6484538614749908
epoch: 14, val_loss: 0.6140333712100983
epoch: 15, val_loss: 0.6304851174354553
epoch: 16, val_loss: 0.6311850547790527
Final epoch: 16
beta:0.0,accuracy:0.84765625

time of one repeat:70.67457389831543
time of construct data:18.38547158241272
epoch: 0, val_loss: 1.1513765454292297
epoch: 1, val_loss: 0.7702715396881104
epoch: 2, val_loss: 0.6405506134033203
epoch: 3, val_loss: 0.5891522169113159
epoch: 4, val_loss: 0.5598700940608978
epoch: 5, val_loss: 0.5431886613368988
epoch: 6, val_loss: 0.536942720413208
epoch: 7, val_loss: 0.5410931706428528
epoch: 8, val_loss: 0.551784873008728
epoch: 9, val_loss: 0.5312694311141968
epoch: 10, val_loss: 0.518974781036377
epoch: 11, val_loss: 0.5191025733947754
epoch: 12, val_loss: 0.5221226513385773
epoch: 13, val_loss: 0.527308464050293
epoch: 14, val_loss: 0.5280701518058777
epoch: 15, val_loss: 0.541234165430069
Final epoch: 15
beta:0.0,accuracy:0.865234375

time of one repeat:66.66315841674805
time of construct data:18.602036714553833
epoch: 0, val_loss: 0.9795076847076416
epoch: 1, val_loss: 0.7254212200641632
epoch: 2, val_loss: 0.5898914337158203
epoch: 3, val_loss: 0.6215225160121918
epoch: 4, val_loss: 0.547146737575531
epoch: 5, val_loss: 0.5322487652301788
epoch: 6, val_loss: 0.5396709442138672
epoch: 7, val_loss: 0.54348424077034
epoch: 8, val_loss: 0.5228521823883057
epoch: 9, val_loss: 0.5220206379890442
epoch: 10, val_loss: 0.5288149416446686
epoch: 11, val_loss: 0.519795149564743
epoch: 12, val_loss: 0.527340829372406
epoch: 13, val_loss: 0.5478742718696594
epoch: 14, val_loss: 0.5373049080371857
epoch: 15, val_loss: 0.5608717501163483
epoch: 16, val_loss: 0.5926080048084259
Final epoch: 16
beta:0.0,accuracy:0.8544921875

time of one repeat:74.0787878036499
time of construct data:18.554790019989014
epoch: 0, val_loss: 1.403980791568756
epoch: 1, val_loss: 0.9232617318630219
epoch: 2, val_loss: 0.7512766420841217
epoch: 3, val_loss: 0.6741008758544922
epoch: 4, val_loss: 0.6329745054244995
epoch: 5, val_loss: 0.5920486152172089
epoch: 6, val_loss: 0.5808731317520142
epoch: 7, val_loss: 0.5700941681861877
epoch: 8, val_loss: 0.5762657523155212
epoch: 9, val_loss: 0.5585967898368835
epoch: 10, val_loss: 0.5679676532745361
epoch: 11, val_loss: 0.5811768174171448
epoch: 12, val_loss: 0.5766364336013794
epoch: 13, val_loss: 0.5907189548015594
epoch: 14, val_loss: 0.624229907989502
Final epoch: 14
beta:0.0,accuracy:0.83984375

time of one repeat:62.449816942214966
time of construct data:19.01016879081726
epoch: 0, val_loss: 1.2960256338119507
epoch: 1, val_loss: 0.8131120800971985
epoch: 2, val_loss: 0.6104925572872162
epoch: 3, val_loss: 0.546149492263794
epoch: 4, val_loss: 0.520196259021759
epoch: 5, val_loss: 0.5099081099033356
epoch: 6, val_loss: 0.4773538112640381
epoch: 7, val_loss: 0.47011277079582214
epoch: 8, val_loss: 0.4725671261548996
epoch: 9, val_loss: 0.47638455033302307
epoch: 10, val_loss: 0.474799782037735
epoch: 11, val_loss: 0.48079724609851837
epoch: 12, val_loss: 0.4616745263338089
epoch: 13, val_loss: 0.4718475937843323
epoch: 14, val_loss: 0.4747757464647293
epoch: 15, val_loss: 0.4756842702627182
epoch: 16, val_loss: 0.4698548913002014
epoch: 17, val_loss: 0.48448190093040466
Final epoch: 17
beta:0.0,accuracy:0.869140625

time of one repeat:72.1407790184021
time of construct data:19.242701530456543
epoch: 0, val_loss: 1.0090997815132141
epoch: 1, val_loss: 0.6997235715389252
epoch: 2, val_loss: 0.572116881608963
epoch: 3, val_loss: 0.5261589586734772
epoch: 4, val_loss: 0.5035482943058014
epoch: 5, val_loss: 0.49006958305835724
epoch: 6, val_loss: 0.5095038264989853
epoch: 7, val_loss: 0.4814450740814209
epoch: 8, val_loss: 0.4855875074863434
epoch: 9, val_loss: 0.5009579807519913
epoch: 10, val_loss: 0.5378125607967377
epoch: 11, val_loss: 0.49609069526195526
epoch: 12, val_loss: 0.49616195261478424
Final epoch: 12
beta:0.0,accuracy:0.87109375

time of one repeat:59.35949468612671
time of construct data:19.18268895149231
epoch: 0, val_loss: 1.069983959197998
epoch: 1, val_loss: 0.7196699678897858
epoch: 2, val_loss: 0.5896209478378296
epoch: 3, val_loss: 0.5349292159080505
epoch: 4, val_loss: 0.5079720318317413
epoch: 5, val_loss: 0.5228113830089569
epoch: 6, val_loss: 0.501680850982666
epoch: 7, val_loss: 0.4907863736152649
epoch: 8, val_loss: 0.5004575848579407
epoch: 9, val_loss: 0.5099403262138367
epoch: 10, val_loss: 0.5099039673805237
epoch: 11, val_loss: 0.5067236721515656
epoch: 12, val_loss: 0.5231024026870728
Final epoch: 12
beta:0.0,accuracy:0.8525390625

time of one repeat:58.17396068572998
time of construct data:19.329025268554688
epoch: 0, val_loss: 0.9675382971763611
epoch: 1, val_loss: 0.6503134071826935
epoch: 2, val_loss: 0.5650269985198975
epoch: 3, val_loss: 0.5024290531873703
epoch: 4, val_loss: 0.48953989148139954
epoch: 5, val_loss: 0.5002544224262238
epoch: 6, val_loss: 0.4811471998691559
epoch: 7, val_loss: 0.4667648673057556
epoch: 8, val_loss: 0.46393126249313354
epoch: 9, val_loss: 0.45530757308006287
epoch: 10, val_loss: 0.47907745838165283
epoch: 11, val_loss: 0.4583846777677536
epoch: 12, val_loss: 0.46704789996147156
epoch: 13, val_loss: 0.4634661078453064
epoch: 14, val_loss: 0.4755943566560745
Final epoch: 14
beta:0.0,accuracy:0.8759765625

time of one repeat:62.31105184555054
time of construct data:19.067932605743408
epoch: 0, val_loss: 1.0966190099716187
epoch: 1, val_loss: 0.7545962035655975
epoch: 2, val_loss: 0.6248834431171417
epoch: 3, val_loss: 0.5911392569541931
epoch: 4, val_loss: 0.5430741310119629
epoch: 5, val_loss: 0.5293362736701965
epoch: 6, val_loss: 0.5437425374984741
epoch: 7, val_loss: 0.5328806936740875
epoch: 8, val_loss: 0.5375619828701019
epoch: 9, val_loss: 0.5283490568399429
epoch: 10, val_loss: 0.5238030850887299
epoch: 11, val_loss: 0.5476378202438354
epoch: 12, val_loss: 0.5741470456123352
epoch: 13, val_loss: 0.5516590625047684
epoch: 14, val_loss: 0.6060643196105957
epoch: 15, val_loss: 0.5718828439712524
Final epoch: 15
beta:0.0,accuracy:0.853515625

time of one repeat:65.90004682540894
time of construct data:19.817997217178345
epoch: 0, val_loss: 0.9754940867424011
epoch: 1, val_loss: 0.6496298909187317
epoch: 2, val_loss: 0.5756269097328186
epoch: 3, val_loss: 0.5195069313049316
epoch: 4, val_loss: 0.48683467507362366
epoch: 5, val_loss: 0.4662366211414337
epoch: 6, val_loss: 0.4675765484571457
epoch: 7, val_loss: 0.4545002728700638
epoch: 8, val_loss: 0.4556994289159775
epoch: 9, val_loss: 0.46075357496738434
epoch: 10, val_loss: 0.46275898814201355
epoch: 11, val_loss: 0.44373172521591187
epoch: 12, val_loss: 0.44808849692344666
epoch: 13, val_loss: 0.458945631980896
epoch: 14, val_loss: 0.4633357375860214
epoch: 15, val_loss: 0.4631618410348892
epoch: 16, val_loss: 0.46189698576927185
Final epoch: 16
beta:0.0,accuracy:0.8740234375

time of one repeat:70.2146942615509
time of construct data:19.837907075881958
epoch: 0, val_loss: 0.9454050064086914
epoch: 1, val_loss: 0.6593329906463623
epoch: 2, val_loss: 0.584045797586441
epoch: 3, val_loss: 0.5534031987190247
epoch: 4, val_loss: 0.5199398547410965
epoch: 5, val_loss: 0.5014082491397858
epoch: 6, val_loss: 0.5084830224514008
epoch: 7, val_loss: 0.4985937178134918
epoch: 8, val_loss: 0.5350748151540756
epoch: 9, val_loss: 0.5100144445896149
epoch: 10, val_loss: 0.5314682424068451
epoch: 11, val_loss: 0.5370053052902222
epoch: 12, val_loss: 0.5429528206586838
Final epoch: 12
beta:0.0,accuracy:0.876953125

time of one repeat:60.19772434234619
time of construct data:19.840376138687134
epoch: 0, val_loss: 0.9137624800205231
epoch: 1, val_loss: 0.5981735587120056
epoch: 2, val_loss: 0.5401126444339752
epoch: 3, val_loss: 0.5011042803525925
epoch: 4, val_loss: 0.47130830585956573
epoch: 5, val_loss: 0.4406118094921112
epoch: 6, val_loss: 0.4252399653196335
epoch: 7, val_loss: 0.43257173895835876
epoch: 8, val_loss: 0.4430820941925049
epoch: 9, val_loss: 0.442512571811676
epoch: 10, val_loss: 0.4568016976118088
epoch: 11, val_loss: 0.4297618269920349
Final epoch: 11
beta:0.0,accuracy:0.8740234375

time of one repeat:55.91688299179077
time of construct data:19.865655660629272
epoch: 0, val_loss: 1.0453381538391113
epoch: 1, val_loss: 0.7316741347312927
epoch: 2, val_loss: 0.6005169749259949
epoch: 3, val_loss: 0.5833970606327057
epoch: 4, val_loss: 0.5269538462162018
epoch: 5, val_loss: 0.5105746984481812
epoch: 6, val_loss: 0.48277226090431213
epoch: 7, val_loss: 0.5057318210601807
epoch: 8, val_loss: 0.4729505330324173
epoch: 9, val_loss: 0.49021463096141815
epoch: 10, val_loss: 0.4691742807626724
epoch: 11, val_loss: 0.4557435065507889
epoch: 12, val_loss: 0.467871829867363
epoch: 13, val_loss: 0.4699386954307556
epoch: 14, val_loss: 0.4739091247320175
epoch: 15, val_loss: 0.5014233142137527
epoch: 16, val_loss: 0.4804443418979645
Final epoch: 16
beta:0.0,accuracy:0.8642578125

time of one repeat:68.52384757995605
time of construct data:19.913217306137085
epoch: 0, val_loss: 0.9803253412246704
epoch: 1, val_loss: 0.6692870855331421
epoch: 2, val_loss: 0.5914682745933533
epoch: 3, val_loss: 0.5326569080352783
epoch: 4, val_loss: 0.5001051127910614
epoch: 5, val_loss: 0.4836975038051605
epoch: 6, val_loss: 0.4676029235124588
epoch: 7, val_loss: 0.48525309562683105
epoch: 8, val_loss: 0.46929895877838135
epoch: 9, val_loss: 0.47241246700286865
epoch: 10, val_loss: 0.4651970863342285
epoch: 11, val_loss: 0.4774208515882492
epoch: 12, val_loss: 0.4885620176792145
epoch: 13, val_loss: 0.47877025604248047
epoch: 14, val_loss: 0.4748294800519943
epoch: 15, val_loss: 0.5064845383167267
Final epoch: 15
beta:0.0,accuracy:0.876953125

time of one repeat:66.96569395065308
time of construct data:20.48639440536499
epoch: 0, val_loss: 0.926203042268753
epoch: 1, val_loss: 0.5979133248329163
epoch: 2, val_loss: 0.47666479647159576
epoch: 3, val_loss: 0.4380180239677429
epoch: 4, val_loss: 0.42773762345314026
epoch: 5, val_loss: 0.40649721026420593
epoch: 6, val_loss: 0.40724071860313416
epoch: 7, val_loss: 0.41160038113594055
epoch: 8, val_loss: 0.39424730837345123
epoch: 9, val_loss: 0.3959754854440689
epoch: 10, val_loss: 0.41213811933994293
epoch: 11, val_loss: 0.40121734142303467
epoch: 12, val_loss: 0.41165848076343536
epoch: 13, val_loss: 0.4138379245996475
Final epoch: 13
beta:0.0,accuracy:0.875

time of one repeat:63.24951529502869
time of construct data:20.770162343978882
epoch: 0, val_loss: 0.914995402097702
epoch: 1, val_loss: 0.5593283772468567
epoch: 2, val_loss: 0.4913332313299179
epoch: 3, val_loss: 0.45895661413669586
epoch: 4, val_loss: 0.4287029355764389
epoch: 5, val_loss: 0.41518405079841614
epoch: 6, val_loss: 0.41538532078266144
epoch: 7, val_loss: 0.39940038323402405
epoch: 8, val_loss: 0.3982807695865631
epoch: 9, val_loss: 0.4012707769870758
epoch: 10, val_loss: 0.40661822259426117
epoch: 11, val_loss: 0.40807394683361053
epoch: 12, val_loss: 0.386181578040123
epoch: 13, val_loss: 0.39292193949222565
epoch: 14, val_loss: 0.41197793185710907
epoch: 15, val_loss: 0.43698014318943024
epoch: 16, val_loss: 0.40317055583000183
epoch: 17, val_loss: 0.43921293318271637
Final epoch: 17
beta:0.0,accuracy:0.8955078125

time of one repeat:76.77696061134338
time of construct data:20.657931089401245
epoch: 0, val_loss: 0.7966614663600922
epoch: 1, val_loss: 0.6061020195484161
epoch: 2, val_loss: 0.49968504905700684
epoch: 3, val_loss: 0.4510858356952667
epoch: 4, val_loss: 0.4389973282814026
epoch: 5, val_loss: 0.40386494994163513
epoch: 6, val_loss: 0.4200725555419922
epoch: 7, val_loss: 0.43219441175460815
epoch: 8, val_loss: 0.4059098809957504
epoch: 9, val_loss: 0.39151985943317413
epoch: 10, val_loss: 0.3970606029033661
epoch: 11, val_loss: 0.40558117628097534
epoch: 12, val_loss: 0.42440496385097504
epoch: 13, val_loss: 0.39876531064510345
epoch: 14, val_loss: 0.4257884919643402
Final epoch: 14
beta:0.0,accuracy:0.8798828125

time of one repeat:66.57617831230164
time of construct data:20.586561918258667
epoch: 0, val_loss: 0.9169549345970154
epoch: 1, val_loss: 0.539945513010025
epoch: 2, val_loss: 0.5076021701097488
epoch: 3, val_loss: 0.4374353885650635
epoch: 4, val_loss: 0.41905565559864044
epoch: 5, val_loss: 0.39257240295410156
epoch: 6, val_loss: 0.3925406485795975
epoch: 7, val_loss: 0.3973497301340103
epoch: 8, val_loss: 0.3745608925819397
epoch: 9, val_loss: 0.39850372076034546
epoch: 10, val_loss: 0.3723759055137634
epoch: 11, val_loss: 0.3762272745370865
epoch: 12, val_loss: 0.3727595806121826
epoch: 13, val_loss: 0.37553301453590393
epoch: 14, val_loss: 0.4006796181201935
epoch: 15, val_loss: 0.3735349476337433
Final epoch: 15
beta:0.0,accuracy:0.8916015625

time of one repeat:66.44621682167053
time of construct data:20.68845224380493
epoch: 0, val_loss: 0.9280288815498352
